# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1683729	1684079	-						66454639	E6A31_RS08170	351		old_locus_tag=E6A31_08660
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1683729	1684079	-	WP_002288595.1	WP_002288595.1		SdpI family protein		66454639	E6A31_RS08170	351	116	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1684223	1684996	+						66454640	E6A31_RS08175	774		old_locus_tag=E6A31_08665
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1684223	1684996	+	WP_002293945.1	WP_002293945.1		Cof-type HAD-IIB family hydrolase		66454640	E6A31_RS08175	774	257	
gene	tmRNA	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1685167	1685533	+					ssrA	66454641	E6A31_RS08180	367		old_locus_tag=E6A31_08670
tmRNA		GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1685167	1685533	+				transfer-messenger RNA	ssrA	66454641	E6A31_RS08180	367		
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1685838	1686791	-						66454642	E6A31_RS08185	954		old_locus_tag=E6A31_08680
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1685838	1686791	-	WP_085838153.1	WP_085838153.1		IS30 family transposase		66454642	E6A31_RS08185	954	317	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1687035	1687349	-						66454643	E6A31_RS08190	315		old_locus_tag=E6A31_08685
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1687035	1687349	-	WP_002323892.1	WP_002323892.1		hypothetical protein		66454643	E6A31_RS08190	315	104	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1687635	1687874	+						66454644	E6A31_RS08195	240		old_locus_tag=E6A31_08690
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1687635	1687874	+	WP_002321266.1	WP_002321266.1		hypothetical protein		66454644	E6A31_RS08195	240	79	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1688236	1688496	-						66454645	E6A31_RS08200	261		old_locus_tag=E6A31_08695
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1688236	1688496	-	WP_060806716.1	WP_060806716.1		hypothetical protein		66454645	E6A31_RS08200	261	86	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1688681	1689178	-						66454646	E6A31_RS08205	498		old_locus_tag=E6A31_08700
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1688681	1689178	-	WP_002289618.1	WP_002289618.1		GAF domain-containing protein		66454646	E6A31_RS08205	498	165	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1689308	1690018	-					budA	66454647	E6A31_RS08210	711		old_locus_tag=E6A31_08705
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1689308	1690018	-	WP_002289619.1	WP_002289619.1		acetolactate decarboxylase	budA	66454647	E6A31_RS08210	711	236	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1690031	1691695	-					alsS	66454648	E6A31_RS08215	1665		old_locus_tag=E6A31_08710
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1690031	1691695	-	WP_086321942.1	WP_086321942.1		acetolactate synthase AlsS	alsS	66454648	E6A31_RS08215	1665	554	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1691900	1692562	-						66454649	E6A31_RS08220	663		old_locus_tag=E6A31_08715
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1691900	1692562	-	WP_002300930.1	WP_002300930.1		DUF624 domain-containing protein		66454649	E6A31_RS08220	663	220	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1692572	1693387	-						66454650	E6A31_RS08225	816		old_locus_tag=E6A31_08720
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1692572	1693387	-	WP_002303949.1	WP_002303949.1		carbohydrate ABC transporter permease		66454650	E6A31_RS08225	816	271	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1693649	1694092	-						66454651	E6A31_RS08230	444		old_locus_tag=E6A31_08725
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1693649	1694092	-	WP_002288989.1	WP_002288989.1		LysR family transcriptional regulator substrate-binding protein		66454651	E6A31_RS08230	444	147	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1694226	1694564	-						66454652	E6A31_RS08235	339		old_locus_tag=E6A31_08730
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1694226	1694564	-	WP_002321036.1	WP_002321036.1		LysR family transcriptional regulator		66454652	E6A31_RS08235	339	112	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1694552	1694929	-						66454653	E6A31_RS08240	378		old_locus_tag=E6A31_08735
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1694552	1694929	-	WP_002302962.1	WP_002302962.1		MerR family transcriptional regulator		66454653	E6A31_RS08240	378	125	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1695153	1696346	+						66454654	E6A31_RS08245	1194		old_locus_tag=E6A31_08740
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1695153	1696346	+	WP_002322902.1	WP_002322902.1		MFS transporter		66454654	E6A31_RS08245	1194	397	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1696512	1696934	-						66454655	E6A31_RS08250	423		old_locus_tag=E6A31_08745
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1696512	1696934	-	WP_002288984.1	WP_002288984.1		helix-turn-helix domain-containing protein		66454655	E6A31_RS08250	423	140	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1697304	1697978	+						66454656	E6A31_RS08255	675		old_locus_tag=E6A31_08750
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1697304	1697978	+	WP_002322903.1	WP_002322903.1		hypothetical protein		66454656	E6A31_RS08255	675	224	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1698140	1699313	-						66454657	E6A31_RS08260	1174		pseudo;old_locus_tag=E6A31_08760
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1698140	1699313	-				class C sortase		66454657	E6A31_RS08260	1174		pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1699519	1700817	-						66454658	E6A31_RS08265	1299		
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1699519	1700817	-	WP_002303959.1	WP_002303959.1		SpaH/EbpB family LPXTG-anchored major pilin		66454658	E6A31_RS08265	1299	432	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1700945	1701949	-						66454659	E6A31_RS08270	1005		old_locus_tag=E6A31_08775
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1700945	1701949	-	WP_157999241.1	WP_157999241.1		isopeptide-forming domain-containing fimbrial protein		66454659	E6A31_RS08270	1005	334	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1701956	1702300	-						70761994	E6A31_RS14495	345		partial;pseudo;old_locus_tag=E6A31_08780
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1701956	1702300	-				pilin N-terminal domain-containing protein		70761994	E6A31_RS14495	345		partial;pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1702444	1704771	-						66454660	E6A31_RS08275	2328		old_locus_tag=E6A31_08785
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1702444	1704771	-	WP_002303963.1	WP_002303963.1		LPXTG cell wall anchor domain-containing protein		66454660	E6A31_RS08275	2328	775	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1705043	1706230	-						66454661	E6A31_RS08280	1188		old_locus_tag=E6A31_08790
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1705043	1706230	-	WP_002296840.1	WP_002296840.1		IS256-like element IS16 family transposase		66454661	E6A31_RS08280	1188	395	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1707088	1707381	-						66454662	E6A31_RS08285	294		old_locus_tag=E6A31_08800
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1707088	1707381	-	WP_002288970.1	WP_002288970.1		DUF2087 domain-containing protein		66454662	E6A31_RS08285	294	97	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1707639	1707986	-					rplS	66454663	E6A31_RS08290	348		old_locus_tag=E6A31_08810
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1707639	1707986	-	WP_002286913.1	WP_002286913.1		50S ribosomal protein L19	rplS	66454663	E6A31_RS08290	348	115	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1708122	1708883	-					trmD	66454664	E6A31_RS08295	762		old_locus_tag=E6A31_08815
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1708122	1708883	-	WP_002293717.1	WP_002293717.1		tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD	66454664	E6A31_RS08295	762	253	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1708873	1709394	-					rimM	66454665	E6A31_RS08300	522		old_locus_tag=E6A31_08820
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1708873	1709394	-	WP_002293716.1	WP_002293716.1		ribosome maturation factor RimM	rimM	66454665	E6A31_RS08300	522	173	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1709564	1710355	-						66454666	E6A31_RS08305	792		old_locus_tag=E6A31_08825
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1709564	1710355	-	WP_002297190.1	WP_002297190.1		hypothetical protein		66454666	E6A31_RS08305	792	263	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1710480	1710731	-						66454667	E6A31_RS08310	252		old_locus_tag=E6A31_08830
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1710480	1710731	-	WP_002290277.1	WP_002290277.1		KH domain-containing protein		66454667	E6A31_RS08310	252	83	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1710743	1711018	-					rpsP	66454668	E6A31_RS08315	276		old_locus_tag=E6A31_08835
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1710743	1711018	-	WP_002290274.1	WP_002290274.1		30S ribosomal protein S16	rpsP	66454668	E6A31_RS08315	276	91	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1711271	1711825	+						66454669	E6A31_RS08320	555		old_locus_tag=E6A31_08840
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1711271	1711825	+	WP_002293714.1	WP_002293714.1		NAD(P)H-dependent oxidoreductase		66454669	E6A31_RS08320	555	184	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1711904	1712425	-						66454670	E6A31_RS08325	522		old_locus_tag=E6A31_08845
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1711904	1712425	-	WP_002297192.1	WP_002297192.1		dihydrofolate reductase family protein		66454670	E6A31_RS08325	522	173	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1712429	1713007	-						66454671	E6A31_RS08330	579		old_locus_tag=E6A31_08850
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1712429	1713007	-	WP_002293710.1	WP_002293710.1		DNA-3-methyladenine glycosylase I		66454671	E6A31_RS08330	579	192	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1713119	1714537	-					ffh	66454672	E6A31_RS08335	1419		old_locus_tag=E6A31_08855
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1713119	1714537	-	WP_002293709.1	WP_002293709.1		signal recognition particle protein	ffh	66454672	E6A31_RS08335	1419	472	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1714558	1714896	-						66454673	E6A31_RS08340	339		old_locus_tag=E6A31_08860
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1714558	1714896	-	WP_002293708.1	WP_002293708.1		putative DNA-binding protein		66454673	E6A31_RS08340	339	112	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1714856	1715359	-						66454674	E6A31_RS08345	504		old_locus_tag=E6A31_08865
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1714856	1715359	-	WP_002297194.1	WP_002297194.1		DUF523 domain-containing protein		66454674	E6A31_RS08345	504	167	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1715490	1716194	+						66454675	E6A31_RS08350	705		old_locus_tag=E6A31_08870
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1715490	1716194	+	WP_002293705.1	WP_002293705.1		response regulator transcription factor		66454675	E6A31_RS08350	705	234	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1716191	1717927	+						66454676	E6A31_RS08355	1737		old_locus_tag=E6A31_08875
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1716191	1717927	+	WP_002303966.1	WP_002303966.1		ATP-binding protein		66454676	E6A31_RS08355	1737	578	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1718030	1720501	-						66454677	E6A31_RS08360	2472		old_locus_tag=E6A31_08880
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1718030	1720501	-	WP_002297196.1	WP_002297196.1		cation-translocating P-type ATPase		66454677	E6A31_RS08360	2472	823	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1720774	1722048	+						66454678	E6A31_RS08365	1275		old_locus_tag=E6A31_08890
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1720774	1722048	+	WP_002326707.1	WP_002326707.1		ISL3 family transposase		66454678	E6A31_RS08365	1275	424	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1722335	1723225	-						66454679	E6A31_RS08370	891		old_locus_tag=E6A31_08895
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1722335	1723225	-	WP_002289807.1	WP_002289807.1		phosphate ABC transporter substrate-binding protein PstS family protein		66454679	E6A31_RS08370	891	296	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1723422	1723904	-						66454680	E6A31_RS08375	483		old_locus_tag=E6A31_08900
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1723422	1723904	-	WP_002300070.1	WP_002300070.1		hypothetical protein		66454680	E6A31_RS08375	483	160	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1724112	1724477	+						66454681	E6A31_RS08380	366		old_locus_tag=E6A31_08905
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1724112	1724477	+	WP_002289810.1	WP_002289810.1		hypothetical protein		66454681	E6A31_RS08380	366	121	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1724568	1724885	-						66454682	E6A31_RS08385	318		old_locus_tag=E6A31_08910
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1724568	1724885	-	WP_002326708.1	WP_002326708.1		SdpI family protein		66454682	E6A31_RS08385	318	105	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1725627	1726586	+						66454683	E6A31_RS08390	960		old_locus_tag=E6A31_08915
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1725627	1726586	+	WP_002301399.1	WP_002301399.1		IS30 family transposase		66454683	E6A31_RS08390	960	319	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1726709	1727683	-					bsh	66454684	E6A31_RS08395	975		old_locus_tag=E6A31_08920
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1726709	1727683	-	WP_002301623.1	WP_002301623.1		choloylglycine hydrolase	bsh	66454684	E6A31_RS08395	975	324	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1728093	1729343	+						66454685	E6A31_RS08400	1251		old_locus_tag=E6A31_08925
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1728093	1729343	+	WP_002297404.1	WP_002297404.1		IS110 family transposase		66454685	E6A31_RS08400	1251	416	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1729629	1729886	+						66454686	E6A31_RS08405	258		old_locus_tag=E6A31_08930
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1729629	1729886	+	WP_002295273.1	WP_002295273.1		hypothetical protein		66454686	E6A31_RS08405	258	85	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1730118	1730549	-						66454687	E6A31_RS08410	432		old_locus_tag=E6A31_08935
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1730118	1730549	-	WP_002305693.1	WP_002305693.1		DUF4231 domain-containing protein		66454687	E6A31_RS08410	432	143	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1730788	1731966	+						66454688	E6A31_RS08415	1179		old_locus_tag=E6A31_08940
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1730788	1731966	+	WP_002326711.1	WP_002326711.1		IS256-like element ISEf1 family transposase		66454688	E6A31_RS08415	1179	392	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1732127	1733035	-						66454689	E6A31_RS08420	909		pseudo;old_locus_tag=E6A31_08945
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1732127	1733035	-				IS982-like element ISEfm1 family transposase		66454689	E6A31_RS08420	909		pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1733337	1734499	-						66454690	E6A31_RS08425	1163		old_locus_tag=E6A31_08955
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1733337	1734499	-	WP_099098442.1	WP_099098442.1		IS3-like element ISEfa8 family transposase		66454690	E6A31_RS08425	1164	387	ribosomal_slippage
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1734604	1735941	+						66454691	E6A31_RS08430	1338		pseudo;old_locus_tag=E6A31_08960
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1734604	1735941	+				IS3 family transposase		66454691	E6A31_RS08430	1338		pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1735981	1736673	-						66454692	E6A31_RS08435	693		old_locus_tag=E6A31_08965
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1735981	1736673	-	WP_002301695.1	WP_002301695.1		hypothetical protein		66454692	E6A31_RS08435	693	230	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1736668	1736934	+						70761995	E6A31_RS14500	267		old_locus_tag=E6A31_08970
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1736668	1736934	+	WP_002296536.1	WP_002296536.1		tyrosine-type recombinase/integrase		70761995	E6A31_RS14500	267	88	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1737110	1737679	-						66454693	E6A31_RS08445	570		old_locus_tag=E6A31_08975
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1737110	1737679	-	WP_002294835.1	WP_002294835.1		prevent-host-death protein		66454693	E6A31_RS08445	570	189	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1737753	1738076	-						66454694	E6A31_RS08450	324		old_locus_tag=E6A31_08980
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1737753	1738076	-	WP_002304701.1	WP_002304701.1		hypothetical protein		66454694	E6A31_RS08450	324	107	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1738230	1739042	-						66454695	E6A31_RS08455	813		old_locus_tag=E6A31_08985
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1738230	1739042	-	WP_002294839.1	WP_002294839.1		hypothetical protein		66454695	E6A31_RS08455	813	270	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1739396	1740244	+						66454696	E6A31_RS08460	849		old_locus_tag=E6A31_08990
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1739396	1740244	+	WP_086322021.1	WP_086322021.1		MoxR family ATPase		66454696	E6A31_RS08460	849	282	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1740258	1740581	+						70761996	E6A31_RS14505	324		
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1740258	1740581	+	WP_002299544.1	WP_002299544.1		hypothetical protein		70761996	E6A31_RS14505	324	107	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1740578	1741330	+						66454697	E6A31_RS08465	753		old_locus_tag=E6A31_08995
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1740578	1741330	+	WP_002326714.1	WP_002326714.1		DUF58 domain-containing protein		66454697	E6A31_RS08465	753	250	
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1741320	1743491	+						66454698	E6A31_RS08470	2172		pseudo;old_locus_tag=E6A31_09000
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1741320	1743491	+				transglutaminase domain-containing protein		66454698	E6A31_RS08470	2172		pseudo
gene	pseudogene	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1743734	1745029	+						66454699	E6A31_RS08475	1296		pseudo;old_locus_tag=E6A31_09005
CDS	without_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1743734	1745029	+				ISL3-like element ISEfa5 family transposase		66454699	E6A31_RS08475	1296		pseudo
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1745125	1747296	-					copB	66454700	E6A31_RS08480	2172		old_locus_tag=E6A31_09010
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1745125	1747296	-	WP_002299539.1	WP_002299539.1		copper/silver-translocating P-type ATPase CopB	copB	66454700	E6A31_RS08480	2172	723	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1747316	1749502	-						66454701	E6A31_RS08485	2187		old_locus_tag=E6A31_09015
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1747316	1749502	-	WP_156264940.1	WP_156264940.1		heavy metal translocating P-type ATPase		66454701	E6A31_RS08485	2187	728	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1749502	1749711	-					copZ	66454702	E6A31_RS08490	210		old_locus_tag=E6A31_09020
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1749502	1749711	-	WP_002289040.1	WP_002289040.1		copper chaperone CopZ	copZ	66454702	E6A31_RS08490	210	69	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1749724	1750164	-						66454703	E6A31_RS08495	441		old_locus_tag=E6A31_09025
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1749724	1750164	-	WP_002332954.1	WP_002332954.1		CopY/TcrY family copper transport repressor		66454703	E6A31_RS08495	441	146	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1750238	1750777	-						66454704	E6A31_RS08500	540		old_locus_tag=E6A31_09030
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1750238	1750777	-	WP_002332953.1	WP_002332953.1		hypothetical protein		66454704	E6A31_RS08500	540	179	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1751147	1752613	-						66454705	E6A31_RS08505	1467		old_locus_tag=E6A31_09040
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1751147	1752613	-	WP_002288779.1	WP_002288779.1		amino acid permease		66454705	E6A31_RS08505	1467	488	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1752923	1755004	-					cadA	66454706	E6A31_RS08510	2082		old_locus_tag=E6A31_09045
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1752923	1755004	-	WP_002327795.1	WP_002327795.1		cadmium-translocating P-type ATPase	cadA	66454706	E6A31_RS08510	2082	693	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1755528	1755887	-						66454707	E6A31_RS08520	360		old_locus_tag=E6A31_09055
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1755528	1755887	-	WP_002288776.1	WP_002288776.1		YccF domain-containing protein		66454707	E6A31_RS08520	360	119	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1755917	1756258	-						66454708	E6A31_RS08525	342		old_locus_tag=E6A31_09060
CDS	with_protein	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1755917	1756258	-	WP_002323072.1	WP_002323072.1		hypothetical protein		66454708	E6A31_RS08525	342	113	
gene	protein_coding	GCF_009734005.1	Primary Assembly	chromosome		NZ_CP038996.1	1756255	1756929	-						66454709	E6A31_RS08530	675		old_locus_tag=E6A31_09065
